307,1,-0.750000,-1.900551,-0.750000,-1.900551,232,232,94,25,0.65
308,1,0.091797,-0.984510,0.091797,-0.984510,236,236,102,35,0.66
309,1,-0.681641,-1.893834,-0.681641,-1.893834,233,233,102,33,0.60
310,1,-0.531250,-1.757877,-0.531250,-1.757877,249,249,90,24,0.40
311,1,-0.677734,-1.771439,-0.677734,-1.771439,227,227,94,26,0.64
312,1,-1.429688,-2.815639,-1.429688,-2.815639,238,238,94,24,0.63
313,1,-0.257812,-1.655986,-0.257812,-1.655986,243,243,92,28,0.69
314,1,-1.179688,-2.410133,-1.179688,-2.410133,229,229,102,30,0.88
315,1,-0.544922,-1.968154,-0.544922,-1.968154,203,203,90,29,0.81
316,1,-0.814453,-2.543840,-0.814453,-2.543840,206,206,90,25,0.86
317,1,-0.925781,-2.027070,-0.925781,-2.027070,215,215,92,27,0.42
318,1,-0.289062,-1.288287,-0.289062,-1.288287,228,228,96,28,0.87
319,1,0.146484,-1.091572,0.146484,-1.091572,219,219,100,30,0.36
320,1,-0.271484,-1.776936,-0.271484,-1.776936,222,222,90,24,0.64
321,1,-0.451172,-1.407016,-0.451172,-1.407016,220,220,92,26,0.40
322,1,-1.035156,-2.742908,-1.035156,-2.742908,219,219,96,28,0.84
323,1,0.205078,-0.778789,0.205078,-0.778789,239,239,93,26,0.63
324,1,-0.669922,-1.706836,-0.669922,-1.706836,242,242,99,25,0.89
325,1,-1.074219,-2.152631,-1.074219,-2.152631,237,237,93,33,0.67
326,1,-1.376953,-2.460199,-1.376953,-2.460199,246,246,102,32,0.85
327,1,0.464844,-0.621219,0.464844,-0.621219,248,248,102,31,0.66
328,1,0.478516,-0.796031,0.478516,-0.796031,251,251,106,32,0.66
329,1,-0.419922,-1.836385,-0.419922,-1.836385,259,259,97,26,0.42
330,1,-0.718750,-1.538869,-0.718750,-1.538869,243,243,98,26,0.45
331,1,-2.306641,-3.710922,-2.306641,-3.710922,248,248,106,38,0.87
332,1,-0.414062,-1.377986,-0.414062,-1.377986,239,239,89,24,0.48
333,1,-0.537109,-1.314387,-0.537109,-1.314387,218,218,103,34,0.41
334,1,0.625000,-0.043293,0.625000,-0.043293,216,216,100,27,0.69
335,1,-0.349609,-1.250607,-0.349609,-1.250607,223,223,101,28,0.39
336,1,-0.255859,-1.724832,-0.255859,-1.724832,235,235,107,34,0.64
337,1,1.128906,0.052437,1.128906,0.052437,219,219,102,27,0.62
338,1,-0.060547,-1.555869,-0.060547,-1.555869,210,210,104,31,0.63
339,1,-0.634766,-1.589438,-0.634766,-1.589438,203,203,106,27,0.96
340,1,0.876953,-0.872775,0.876953,-0.872775,205,205,104,30,0.67
341,1,-1.593750,-3.380611,-1.593750,-3.380611,218,218,104,30,0.93
342,1,0.251953,-1.320576,0.251953,-1.320576,214,214,103,34,0.41
343,1,0.017578,-1.313514,0.017578,-1.313514,219,219,111,32,0.86
344,1,0.769531,-0.269221,0.769531,-0.269221,213,213,103,31,0.63
345,1,0.197266,-0.730762,0.197266,-0.730762,215,215,107,29,0.61
346,1,0.607422,-0.500809,0.607422,-0.500809,226,226,106,31,0.65
347,1,-0.189453,-1.036229,-0.189453,-1.036229,233,233,106,31,0.42
348,1,-1.093750,-2.282814,-1.093750,-2.282814,261,261,110,32,0.88
349,1,-0.933594,-1.935482,-0.933594,-1.935482,249,249,111,30,0.63
350,1,-0.345703,-1.750609,-0.345703,-1.750609,250,250,109,32,0.39
351,1,0.427734,-0.903455,0.427734,-0.903455,240,240,112,33,0.89
352,1,0.062500,-1.081875,0.062500,-1.081875,240,240,100,34,0.39
353,1,0.929688,-0.327832,0.929688,-0.327832,229,229,112,36,0.63
354,1,1.142578,0.297266,1.142578,0.297266,226,226,112,33,0.40
355,1,-1.400391,-2.353637,-1.400391,-2.353637,244,244,107,31,0.62
356,1,-0.822266,-1.963441,-0.822266,-1.963441,227,227,105,36,0.62
357,1,-0.769531,-2.008076,-0.769531,-2.008076,247,247,102,31,0.80
358,1,-0.609375,-1.763500,-0.609375,-1.763500,255,255,109,32,0.40
359,1,-1.996094,-2.976713,-1.996094,-2.976713,245,245,107,31,0.82
360,1,-0.138672,-1.260979,-0.138672,-1.260979,258,258,103,34,0.39
361,1,-1.003906,-2.739695,-1.003906,-2.739695,237,237,106,36,0.64
362,1,-0.257812,-1.517969,-0.257812,-1.517969,232,232,102,30,0.83
363,1,-1.470703,-2.517248,-1.470703,-2.517248,227,227,102,33,1.06
364,1,0.136719,-1.025348,0.136719,-1.025348,219,219,110,33,0.62
365,1,-1.439453,-2.204521,-1.439453,-2.204521,231,231,115,36,0.67
366,1,-0.435547,-1.579080,-0.435547,-1.579080,239,239,112,35,1.01
367,1,-0.226562,-0.993984,-0.226562,-0.993984,252,252,104,32,0.43
